job_id,role_category,seniority,city,country_code,source_name,salary_min,salary_max,salary_currency,salary_period,salary_type,salary_midpoint,job_title
13945,other,junior,Lahore,PK,chisel_pk,,,PKR,monthly,,,Full Time Email Marketing Specialist Job in Pakistan
26427,other,senior,London,GB,adzuna_uk,82870.32,82870.32,GBP,annual,,82870.32,Senior Risk Manager
26428,other,senior,London,GB,adzuna_uk,80000.0,85000.0,GBP,annual,,82500.0,Program Lead
26429,other,unknown,Angel,GB,adzuna_uk,39245.94,39245.94,GBP,annual,,39245.94,Sales Support Specialist
26430,other,junior,The City,GB,adzuna_uk,30000.0,30000.0,GBP,annual,,30000.0,Associate - Trainee Recruitment Consultant
26431,other,unknown,London,GB,adzuna_uk,63315.01,63315.01,GBP,annual,,63315.01,Deputy Class Underwriter - Political Violence - Chaucer Group
26432,other,senior,London,GB,adzuna_uk,82576.84,82576.84,GBP,annual,,82576.84,"Senior Director, AI Solutions"
26433,other,senior,London,GB,adzuna_uk,81022.23,81022.23,GBP,annual,,81022.23,"Senior Director, Data Solutions & Architecture"
26434,other,senior,Blackfriars,GB,adzuna_uk,78845.73,78845.73,GBP,annual,,78845.73,Tax Technology Director
13946,other,junior,Rawalpindi,PK,chisel_pk,,,PKR,monthly,,,Full Time Accountant Job in Pakistan
26435,data_analyst,junior,London,GB,adzuna_uk,43798.21,43798.21,GBP,annual,,43798.21,"Graduate Analyst, Data & AI Innovation"
26436,other,senior,London,GB,adzuna_uk,82175.48,82175.48,GBP,annual,,82175.48,Sr.Product Manager - Threat Intelligence Analytics
26437,data_architect,unknown,London,GB,adzuna_uk,112602.96,112602.96,GBP,annual,,112602.96,Customer Solution Architect
26438,other,senior,London,GB,adzuna_uk,30791.6,30791.6,GBP,annual,,30791.6,"Manager, Analytics - Global Clients"
26439,other,senior,South East London,GB,adzuna_uk,55000.0,70000.0,GBP,annual,,62500.0,Senior Analytical Chemist
26440,data_architect,senior,London,GB,adzuna_uk,91873.45,91873.45,GBP,annual,,91873.45,"Director, Enterprise Architect"
26441,data_architect,senior,London,GB,adzuna_uk,88281.9,88281.9,GBP,annual,,88281.9,"Director, Enterprise Architect - London Stock Exchange Group"
26442,other,senior,London,GB,adzuna_uk,68581.52,68581.52,GBP,annual,,68581.52,Aritifical Intelligence Research Lead
13947,other,junior,Karachi,PK,chisel_pk,,,PKR,monthly,,,Full Time Computer Operator Jobs in Pakistan
26443,other,senior,South East London,GB,adzuna_uk,70000.0,70000.0,GBP,annual,,70000.0,Senior Analytical Chemist
26444,other,senior,London,GB,adzuna_uk,49428.19,49428.19,GBP,annual,,49428.19,"Freelance Senior Account Manager, Social Media"
26445,other,junior,London,GB,adzuna_uk,27904.96,27904.96,GBP,annual,,27904.96,Junior Accounts Payable Assistant
26446,other,senior,London,GB,adzuna_uk,62284.08,62284.08,GBP,annual,,62284.08,Business Continuity & Insurance Manager
26447,other,unknown,Soho,GB,adzuna_uk,35360.0,35360.0,GBP,annual,,35360.0,Retail Fraud Analyst
26448,data_analyst,unknown,London,GB,adzuna_uk,55173.8,55173.8,GBP,annual,,55173.8,"Business Analyst, Business Intelligence"
26449,data_architect,unknown,Farringdon,GB,adzuna_uk,100000.0,120000.0,GBP,annual,,110000.0,Azure Pre-Sales Solution Architect
26450,other,junior,London,GB,adzuna_uk,99500.0,117500.0,GBP,annual,,108500.0,Staff Decision Scientist (International)
26451,other,senior,London,GB,adzuna_uk,75091.12,75091.12,GBP,annual,,75091.12,EMEA Credit Technology Delivery & Architecture Lead
26452,other,senior,London,GB,adzuna_uk,182000.0,182000.0,GBP,annual,,182000.0,Senior UX Researcher (Software Platform)
26453,data_analyst,junior,London,GB,adzuna_uk,30000.0,30000.0,GBP,annual,,30000.0,Junior Data Analyst
26454,data_analyst,junior,Central London,GB,adzuna_uk,35000.0,35000.0,GBP,annual,,35000.0,Junior Data Analyst – Tech Startup
26455,data_scientist,junior,London,GB,adzuna_uk,25000.0,28000.0,GBP,annual,,26500.0,Graduate Data Scientist / Junior Analyst
26456,data_analyst,junior,Harrow,GB,adzuna_uk,30000.0,50000.0,GBP,annual,,40000.0,Trainee Data Analyst
26457,data_analyst,junior,London,GB,adzuna_uk,30000.0,50000.0,GBP,annual,,40000.0,Data Analyst Trainee
26458,data_analyst,junior,London,GB,adzuna_uk,30000.0,50000.0,GBP,annual,,40000.0,Data Analyst Trainee
26459,other,junior,London,GB,adzuna_uk,45941.26,45941.26,GBP,annual,,45941.26,Junior Growth Analyst - Sherpany
26460,data_analyst,junior,Kingston Upon Thames,GB,adzuna_uk,30000.0,50000.0,GBP,annual,,40000.0,Trainee Data Analyst
26461,data_analyst,junior,Heathrow,GB,adzuna_uk,30000.0,50000.0,GBP,annual,,40000.0,Data Analyst Trainee
26462,data_analyst,junior,London,GB,adzuna_uk,30000.0,50000.0,GBP,annual,,40000.0,Data Analyst Trainee
26463,data_analyst,junior,Enfield,GB,adzuna_uk,30000.0,50000.0,GBP,annual,,40000.0,Data Analyst Trainee
26464,data_analyst,junior,Twickenham,GB,adzuna_uk,30000.0,50000.0,GBP,annual,,40000.0,Data Analyst Trainee
26465,data_analyst,junior,Harrow,GB,adzuna_uk,30000.0,50000.0,GBP,annual,,40000.0,Data Analyst Trainee
26466,data_analyst,junior,Uxbridge,GB,adzuna_uk,30000.0,50000.0,GBP,annual,,40000.0,Trainee Data Analyst
26467,data_analyst,junior,Bromley,GB,adzuna_uk,30000.0,50000.0,GBP,annual,,40000.0,Trainee Data Analyst
26468,data_analyst,junior,Enfield,GB,adzuna_uk,30000.0,50000.0,GBP,annual,,40000.0,Trainee Data Analyst
26469,other,junior,London,GB,adzuna_uk,30000.0,50000.0,GBP,annual,,40000.0,Data Science Trainee
26470,data_analyst,junior,Croydon,GB,adzuna_uk,30000.0,50000.0,GBP,annual,,40000.0,Trainee Data Analyst
26471,data_scientist,senior,London,GB,adzuna_uk,66413.2,66413.2,GBP,annual,,66413.2,Senior Data Scientist
26472,data_scientist,unknown,London,GB,adzuna_uk,80170.59,80170.59,GBP,annual,,80170.59,Data Scientist - AI - Managing Consultant
26473,data_scientist,unknown,London,GB,adzuna_uk,80438.41,80438.41,GBP,annual,,80438.41,Data Scientist - AI - Managing Consultant
26474,other,senior,London,GB,adzuna_uk,50847.78,50847.78,GBP,annual,,50847.78,"Marketing Science Manager, Forecasting"
26475,other,unknown,Kings Cross,GB,adzuna_uk,58021.49,58021.49,GBP,annual,,58021.49,Analytics & Insights Strategist
26476,data_analyst,unknown,West End,GB,adzuna_uk,42850.11,42850.11,GBP,annual,,42850.11,Technical Business Analyst
26477,data_scientist,senior,London,GB,adzuna_uk,64651.65,64651.65,GBP,annual,,64651.65,Senior Data Scientist
13948,other,junior,Karachi,PK,chisel_pk,,,PKR,monthly,,,Full Time Sales Executive Job in Pakistan
26478,other,unknown,London,GB,adzuna_uk,62250.77,62250.77,GBP,annual,,62250.77,Ceded Re Analyst
26479,data_analyst,senior,London,GB,adzuna_uk,31994.57,31994.57,GBP,annual,,31994.57,Senior Data Governance Analyst
26480,data_analyst,senior,London,GB,adzuna_uk,130000.0,130000.0,GBP,annual,,130000.0,Senior Data Analyst
26481,data_analyst,senior,London,GB,adzuna_uk,45000.0,55000.0,GBP,annual,,50000.0,Senior Data Analyst
26482,data_analyst,senior,London,GB,adzuna_uk,50000.0,55000.0,GBP,annual,,52500.0,Senior Data Analyst
26483,data_analyst,senior,London,GB,adzuna_uk,48338.52,48338.52,GBP,annual,,48338.52,Senior Data Analyst
26484,data_analyst,senior,London,GB,adzuna_uk,48177.81,48177.81,GBP,annual,,48177.81,Senior Data Analyst
26485,data_analyst,senior,Bankside,GB,adzuna_uk,61001.33,61001.33,GBP,annual,,61001.33,Senior Data Analyst
26486,data_analyst,senior,London,GB,adzuna_uk,57901.32,57901.32,GBP,annual,,57901.32,Senior Data Analyst
26487,data_analyst,senior,London,GB,adzuna_uk,68975.41,68975.41,GBP,annual,,68975.41,Senior Data Analyst
26488,data_analyst,senior,Kings Cross,GB,adzuna_uk,49626.14,49626.14,GBP,annual,,49626.14,Senior Data Analyst
26489,data_analyst,senior,The City,GB,adzuna_uk,65000.0,75000.0,GBP,annual,,70000.0,Senior Data Analyst
26490,data_analyst,senior,London,GB,adzuna_uk,70000.0,75000.0,GBP,annual,,72500.0,Senior Data Analyst
26491,data_analyst,senior,West London,GB,adzuna_uk,70000.0,70000.0,GBP,annual,,70000.0,Senior Data Analyst
26492,data_analyst,senior,Fenchurch St,GB,adzuna_uk,41566.38,41566.38,GBP,annual,,41566.38,Senior Data Analyst
26493,data_analyst,senior,Farringdon,GB,adzuna_uk,70000.0,75000.0,GBP,annual,,72500.0,Senior Data Analyst
26494,data_analyst,senior,Piccadilly,GB,adzuna_uk,65000.0,75000.0,GBP,annual,,70000.0,Senior Data Analyst
13949,other,junior,Lahore,PK,chisel_pk,,,PKR,monthly,,,Full Time Website Data Entry And Manager Job in Pakistan
26495,data_analyst,senior,London,GB,adzuna_uk,55594.23,55594.23,GBP,annual,,55594.23,Senior Data Analyst
26496,data_analyst,senior,Hammersmith,GB,adzuna_uk,45907.36,45907.36,GBP,annual,,45907.36,Senior Data Analyst
26497,data_analyst,senior,London,GB,adzuna_uk,41288.12,41288.12,GBP,annual,,41288.12,Senior Data Analyst
26498,data_analyst,senior,St Pancras,GB,adzuna_uk,50482.02,50482.02,GBP,annual,,50482.02,Senior Data Analyst
26499,data_analyst,senior,London,GB,adzuna_uk,54048.93,54048.93,GBP,annual,,54048.93,Senior Data Analyst
26500,data_analyst,senior,Tower Bridge,GB,adzuna_uk,51911.17,51911.17,GBP,annual,,51911.17,Senior Data Analyst
26501,data_analyst,senior,South East London,GB,adzuna_uk,40000.0,40000.0,GBP,annual,,40000.0,Senior Data Analyst
26502,data_analyst,senior,London,GB,adzuna_uk,60622.4,60622.4,GBP,annual,,60622.4,Senior Data Analyst
26503,data_analyst,senior,Clerkenwell,GB,adzuna_uk,45763.81,45763.81,GBP,annual,,45763.81,Senior Data Analyst
26504,data_analyst,senior,London,GB,adzuna_uk,54939.83,54939.83,GBP,annual,,54939.83,Senior Data Analyst
26505,data_analyst,senior,London,GB,adzuna_uk,68649.71,68649.71,GBP,annual,,68649.71,Senior Data Analyst
26506,data_analyst,senior,London,GB,adzuna_uk,40000.0,43000.0,GBP,annual,,41500.0,Senior Data Analyst
26507,data_analyst,senior,Farringdon,GB,adzuna_uk,75000.0,85000.0,GBP,annual,,80000.0,Senior Data Analyst/BA
26508,data_analyst,senior,London,GB,adzuna_uk,77002.09,77002.09,GBP,annual,,77002.09,Senior Data Analyst - Growth
26509,data_analyst,senior,London,GB,adzuna_uk,75090.34,75090.34,GBP,annual,,75090.34,Senior Data Analyst - Growth
26510,data_analyst,senior,London,GB,adzuna_uk,48861.42,48861.42,GBP,annual,,48861.42,Senior Data Analyst II
26511,data_analyst,senior,London,GB,adzuna_uk,63471.83,63471.83,GBP,annual,,63471.83,Senior Data Analyst - Marketing
26512,data_analyst,senior,London,GB,adzuna_uk,69092.52,69092.52,GBP,annual,,69092.52,Senior Data Analyst - Content
26513,data_analyst,senior,London,GB,adzuna_uk,60000.0,75000.0,GBP,annual,,67500.0,Senior Data Analyst - Marketing Science
26514,data_analyst,senior,London,GB,adzuna_uk,51000.95,51000.95,GBP,annual,,51000.95,"Senior Data Analyst, Financial Health"
26515,data_analyst,senior,London,GB,adzuna_uk,64723.58,64723.58,GBP,annual,,64723.58,Senior Data Analyst - Platform Pricing
26516,data_analyst,senior,London,GB,adzuna_uk,50710.83,50710.83,GBP,annual,,50710.83,Senior Data Analyst - Last Mile
26517,data_analyst,senior,London,GB,adzuna_uk,51870.89,51870.89,GBP,annual,,51870.89,Senior Data Analyst - Strategic Finance
26518,data_analyst,senior,London,GB,adzuna_uk,64740.31,64740.31,GBP,annual,,64740.31,Senior Data Analyst - Regulatory Reporting
26519,data_analyst,senior,London,GB,adzuna_uk,62026.88,62026.88,GBP,annual,,62026.88,Senior Data Analyst - Regulatory Reporting
26520,data_analyst,senior,London,GB,adzuna_uk,61283.5,61283.5,GBP,annual,,61283.5,Senior Data Analyst- SEM/PPC
13950,other,junior,Lahore,PK,chisel_pk,,,PKR,monthly,,,Full Time Field Marketing Representative Job in Pakistan
26521,data_analyst,senior,London,GB,adzuna_uk,51866.49,51866.49,GBP,annual,,51866.49,Senior Data Analyst - Payment Operations
26522,data_analyst,senior,London,GB,adzuna_uk,80952.33,80952.33,GBP,annual,,80952.33,Senior Data Analyst - Product Reliability
26523,data_analyst,senior,London,GB,adzuna_uk,72294.08,72294.08,GBP,annual,,72294.08,Senior Data Analyst - CRM Analytics
26524,data_analyst,senior,London,GB,adzuna_uk,51240.82,51240.82,GBP,annual,,51240.82,Senior Data Analyst - Payment Operations
26525,data_analyst,senior,London,GB,adzuna_uk,49740.0,49740.0,GBP,annual,,49740.0,Senior data analyst - 6 month FTC
26526,data_analyst,senior,London,GB,adzuna_uk,50537.94,50537.94,GBP,annual,,50537.94,Senior Data Analyst - Customer Insight & Performance
26527,data_analyst,senior,London,GB,adzuna_uk,51053.8,51053.8,GBP,annual,,51053.8,Senior Data Analyst – PropTech/SaaS Startup
26528,data_analyst,senior,London,GB,adzuna_uk,65786.23,65786.23,GBP,annual,,65786.23,Senior Data Analyst - Wise Platform Pricing
13951,other,senior,Islamabad,PK,chisel_pk,,,PKR,monthly,,,Full Time Technical Engineering Manager Job in Pakistan
26529,data_analyst,senior,London,GB,adzuna_uk,63067.75,63067.75,GBP,annual,,63067.75,Senior Data Analyst - Digital Legal Delivery
26530,data_analyst,senior,London,GB,adzuna_uk,68771.2,68771.2,GBP,annual,,68771.2,"Senior Data Analyst, Compliance (12-Month FTC)"
26531,data_analyst,senior,London,GB,adzuna_uk,43000.0,50000.0,GBP,annual,,46500.0,Senior Planning & Data Analyst
26532,data_analyst,senior,London,GB,adzuna_uk,54734.36,54734.36,GBP,annual,,54734.36,Senior Investment Data Analyst - Universities Superannuation Scheme Limited
26533,data_analyst,senior,The City,GB,adzuna_uk,85000.0,95000.0,GBP,annual,,90000.0,Senior Data Governance Analyst
26534,data_analyst,senior,Kings Cross,GB,adzuna_uk,49573.35,49573.35,GBP,annual,,49573.35,Senior UK Data Analyst
26535,data_analyst,senior,Farringdon,GB,adzuna_uk,43000.0,50000.0,GBP,annual,,46500.0,Senior Planning & Data Analyst
26536,data_analyst,senior,London,GB,adzuna_uk,56776.0,56776.0,GBP,annual,,56776.0,Senior Data Protection Analyst
13952,other,junior,Lahore,PK,chisel_pk,,,PKR,monthly,,,Full Time Junior SQA Engineer Jobs in Pakistan
26537,data_analyst,senior,London,GB,adzuna_uk,57395.59,57395.59,GBP,annual,,57395.59,Senior Data Business Analyst
26538,data_analyst,senior,London,GB,adzuna_uk,69122.71,69122.71,GBP,annual,,69122.71,Senior Data Privacy Analyst
26539,data_analyst,senior,Richmond,GB,adzuna_uk,53391.58,53391.58,GBP,annual,,53391.58,Senior Commercial Data Analyst
26540,data_analyst,senior,London,GB,adzuna_uk,31994.57,31994.57,GBP,annual,,31994.57,Senior Data Governance Analyst
26541,data_analyst,senior,London,GB,adzuna_uk,59324.97,59324.97,GBP,annual,,59324.97,Senior Market Data Analyst
26542,data_analyst,senior,London,GB,adzuna_uk,49139.61,49139.61,GBP,annual,,49139.61,Senior Data & AI Analyst
26543,data_analyst,senior,London,GB,adzuna_uk,65265.44,65265.44,GBP,annual,,65265.44,Senior Quantitative Data Analyst
26544,data_analyst,senior,London,GB,adzuna_uk,56506.88,56506.88,GBP,annual,,56506.88,Senior Data Design Analyst
26545,data_analyst,senior,London,GB,adzuna_uk,56264.47,56264.47,GBP,annual,,56264.47,Senior Data Governance Analyst
26546,data_analyst,senior,Islington,GB,adzuna_uk,61963.0,61963.0,GBP,annual,,61963.0,Senior Data & Performance Analyst (Hybrid)
26547,data_analyst,senior,London,GB,adzuna_uk,82530.16,82530.16,GBP,annual,,82530.16,Senior Marketing Data Analyst - Marketing Science
26548,other,senior,London,GB,adzuna_uk,43149.59,43149.59,GBP,annual,,43149.59,"21030 - Senior Data Strategy Analyst, JCTPPH"
26549,data_analyst,senior,London,GB,adzuna_uk,47855.71,47855.71,GBP,annual,,47855.71,Senior Product Data Analyst - Consumer Growth
26550,data_analyst,senior,London,GB,adzuna_uk,43238.69,43238.69,GBP,annual,,43238.69,Senior Product Data Analyst- Consumer Growth
26551,other,senior,London,GB,adzuna_uk,69163.06,69163.06,GBP,annual,,69163.06,"Senior Analyst, Data & Insights"
26552,data_analyst,senior,London,GB,adzuna_uk,47886.3,47886.3,GBP,annual,,47886.3,Senior Strategy and Data Analyst
26553,data_analyst,senior,London,GB,adzuna_uk,45883.99,45883.99,GBP,annual,,45883.99,Senior Strategy and Data Analyst
13953,other,junior,Islamabad,PK,chisel_pk,,,PKR,monthly,,,Full Time Software Engineer Job in Pakistan
13954,other,junior,Karachi,PK,chisel_pk,,,PKR,monthly,,,Full Time Customer Service Jobs in Pakistan
26554,data_analyst,senior,London,GB,adzuna_uk,62996.81,62996.81,GBP,annual,,62996.81,Senior Market Data Analyst - Man Group plc
26555,data_analyst,senior,London,GB,adzuna_uk,52442.35,52442.35,GBP,annual,,52442.35,Senior Business Data Analyst - M&G plc.
26556,data_analyst,senior,London,GB,adzuna_uk,77284.67,77284.67,GBP,annual,,77284.67,"Senior Manager, Product Data Analyst"
26557,other,senior,London,GB,adzuna_uk,34037.46,34037.46,GBP,annual,,34037.46,Senior Analyst-Accounting & Data Services - Northern Trust
26558,data_analyst,senior,London,GB,adzuna_uk,50751.27,50751.27,GBP,annual,,50751.27,"Senior Analyst, Data Governance & Technical Privacy"
26559,data_analyst,senior,Stratford,GB,adzuna_uk,49000.0,58000.0,GBP,annual,,53500.0,Senior Business Analyst (Research Data)
26560,data_analyst,senior,Stratford,GB,adzuna_uk,49000.0,58000.0,GBP,annual,,53500.0,Senior Business Analyst (Research Data)
26561,data_analyst,senior,London,GB,adzuna_uk,51094.33,51094.33,GBP,annual,,51094.33,Senior Data Quality and Governance Analyst
13955,other,junior,Karachi,PK,chisel_pk,,,PKR,monthly,,,Full Time I.T. Staff Jobs in Pakistan
26562,other,junior,London,GB,adzuna_uk,75741.52,75741.52,GBP,annual,,75741.52,"Senior Analyst - Model, Data and AI Risk Internal Audit - Macquarie Group"
26563,data_analyst,senior,London,GB,adzuna_uk,54983.02,54983.02,GBP,annual,,54983.02,Senior Project Controls Data & Reporting Analyst
26564,data_analyst,senior,London,GB,adzuna_uk,68601.87,68601.87,GBP,annual,,68601.87,Senior Consultant – Reinsurance Business Data Analyst
26565,data_analyst,senior,London,GB,adzuna_uk,46631.68,46631.68,GBP,annual,,46631.68,Senior Consultant – Local Government Data Analyst
26566,data_analyst,senior,London,GB,adzuna_uk,80763.95,80763.95,GBP,annual,,80763.95,Senior Technical Business Analyst/Data Product Owner - Asset Management - Fixed Income
26567,other,senior,London,GB,adzuna_uk,150000.0,150000.0,GBP,annual,,150000.0,Senior Compliance Analyst - Control Room & Data
26568,data_analyst,senior,London,GB,adzuna_uk,104000.0,130000.0,GBP,annual,,117000.0,Senior Product Data Scientist / Product Data Analyst
26569,data_analyst,senior,London,GB,adzuna_uk,130000.0,130000.0,GBP,annual,,130000.0,Senior Product Data Scientist/ Product Data Analyst
26570,data_analyst,senior,London,GB,adzuna_uk,66795.2,66795.2,GBP,annual,,66795.2,Data Privacy & AI Governance Senior Analyst
26571,data_analyst,senior,London,GB,adzuna_uk,51177.04,51177.04,GBP,annual,,51177.04,Data Governance Foundation Senior Lead Analyst (SVP) - Citi
26572,data_analyst,senior,London,GB,adzuna_uk,57611.76,57611.76,GBP,annual,,57611.76,"Senior Business Analyst – AI, Automation and Data – Tax"
26573,data_analyst,unknown,Farringdon,GB,adzuna_uk,66300.0,73580.0,GBP,annual,,69940.0,Business Analyst
26574,data_analyst,unknown,London,GB,adzuna_uk,66398.0,73756.0,GBP,annual,,70077.0,Business Analyst
26575,other,senior,Forest Hill,GB,adzuna_uk,54814.85,54814.85,GBP,annual,,54814.85,Data Lead
26576,other,senior,London,GB,adzuna_uk,57309.71,57309.71,GBP,annual,,57309.71,Senior Governance Analyst
26577,data_analyst,unknown,London,GB,adzuna_uk,50344.99,50344.99,GBP,annual,,50344.99,BI Analyst
13956,other,junior,Islamabad,PK,chisel_pk,,,PKR,monthly,,,Full Time Ecommerce Executive (Trainee) Jobs in Pakistan
26578,data_analyst,unknown,London,GB,adzuna_uk,40000.0,60000.0,GBP,annual,,50000.0,Data Analyst
26579,data_analyst,unknown,Marylebone,GB,adzuna_uk,100000.0,100000.0,GBP,annual,,100000.0,Data Analyst
26580,data_analyst,unknown,Central London,GB,adzuna_uk,100000.0,100000.0,GBP,annual,,100000.0,Data Analyst
26581,data_analyst,unknown,Blackfriars,GB,adzuna_uk,47611.98,47611.98,GBP,annual,,47611.98,"Annuities Data Analyst, RS&AM"
26582,other,senior,London,GB,adzuna_uk,59890.02,59890.02,GBP,annual,,59890.02,"Manager, Pricing and Reference Data, RBC BlueBay Asset Management (London)"
26583,other,senior,London,GB,adzuna_uk,75223.29,75223.29,GBP,annual,,75223.29,Data Analytics Senior Manager
26584,product_analyst,senior,London,GB,adzuna_uk,48560.16,48560.16,GBP,annual,,48560.16,Senior Product Analyst
26585,analytics_engineer,senior,St Lukes,GB,adzuna_uk,75000.0,80000.0,GBP,annual,,77500.0,Senior Data Engineer
13957,other,junior,Karachi,PK,chisel_pk,,,PKR,monthly,,,Full Time Business Development Executive Jobs in Pakistan
26586,data_analyst,junior,Monument,GB,adzuna_uk,28000.0,32000.0,GBP,annual,,30000.0,Associate Accounting Data Analyst Asian Language
26587,data_scientist,senior,London,GB,adzuna_uk,60000.0,75000.0,GBP,annual,,67500.0,Senior Data Scientist and Marketing Effectiveness (MMM)
26588,other,unknown,London,GB,adzuna_uk,59992.0,59992.0,GBP,annual,,59992.0,Fraud Analyst - L2 (Banking) - Remote then Onsite Kuwait
26589,other,senior,South West London,GB,adzuna_uk,100000.0,100000.0,GBP,annual,,100000.0,Principal Product Manager
26590,product_analyst,senior,London,GB,adzuna_uk,68512.49,68512.49,GBP,annual,,68512.49,Senior Product Analyst
26591,analytics_engineer,senior,London,GB,adzuna_uk,83803.12,83803.12,GBP,annual,,83803.12,Head of Data Engineering
26592,other,senior,London,GB,adzuna_uk,73088.11,73088.11,GBP,annual,,73088.11,"Director, Search & AI Evaluation"
26593,other,senior,London,GB,adzuna_uk,66056.81,66056.81,GBP,annual,,66056.81,"Director, Search & AI Evaluation"
9790,other,mid,Karachi,PK,chisel_pk,,,PKR,monthly,,,Full Time Production Manager Job in Pakistan
26594,data_analyst,unknown,London,GB,adzuna_uk,56279.01,56279.01,GBP,annual,,56279.01,"Data Analyst, Compliance (12-Month FTC)"
26595,other,senior,London,GB,adzuna_uk,76682.58,76682.58,GBP,annual,,76682.58,Treasury Senior Analyst
26596,analytics_engineer,senior,Farringdon,GB,adzuna_uk,75000.0,80000.0,GBP,annual,,77500.0,Senior Data Engineer
26597,other,junior,London,GB,adzuna_uk,37661.52,37661.52,GBP,annual,,37661.52,Graduate Commercial Insights Analyst
26598,data_analyst,senior,London,GB,adzuna_uk,52457.26,52457.26,GBP,annual,,52457.26,Senior Regulatory Reporting Analyst
26599,other,senior,London,GB,adzuna_uk,54568.56,54568.56,GBP,annual,,54568.56,Senior Process Analyst
26600,other,unknown,Kings Cross,GB,adzuna_uk,58021.49,58021.49,GBP,annual,,58021.49,Analytics & Insights Strategist
26601,other,senior,London,GB,adzuna_uk,61259.07,61259.07,GBP,annual,,61259.07,Senior People Analyst
13958,other,junior,Islamabad,PK,chisel_pk,,,PKR,monthly,,,Full Time Android App Developer Jobs in Pakistan
26602,other,senior,Central London,GB,adzuna_uk,62000.0,115000.0,GBP,annual,,88500.0,Data Science Manager
26603,analytics_engineer,unknown,London,GB,adzuna_uk,50608.69,50608.69,GBP,annual,,50608.69,Staff Data Engineer — Subscriptions User Understanding
26604,data_scientist,unknown,London,GB,adzuna_uk,62727.94,62727.94,GBP,annual,,62727.94,Staff Data Scientist - Network
26605,other,senior,London,GB,adzuna_uk,69145.52,69145.52,GBP,annual,,69145.52,Data & Analytics Lead
26606,other,senior,London,GB,adzuna_uk,61757.2,61757.2,GBP,annual,,61757.2,Group Product Manager - Retail and Digital Data
26607,other,senior,Farringdon,GB,adzuna_uk,64776.0,64776.0,GBP,annual,,64776.0,Group Product Manager - Retail and Digital Data
26608,other,senior,London,GB,adzuna_uk,60423.5,60423.5,GBP,annual,,60423.5,Group Product Manager - Retail and Digital Data
26609,other,senior,Walthamstow,GB,adzuna_uk,49056.0,52194.0,GBP,annual,,50625.0,Senior Insight Analyst (Corporate)
12801,other,junior,Karachi,PK,chisel_pk,,,PKR,monthly,,,Full Time Assistant Store Manager Jobs in Pakistan
26610,other,senior,London,GB,adzuna_uk,51790.42,51790.42,GBP,annual,,51790.42,Lead Backend Engineer (Routing Squad)
26611,product_analyst,senior,London,GB,adzuna_uk,83114.88,83114.88,GBP,annual,,83114.88,Financial Risk Analytics – Senior Product Analyst
26612,product_analyst,senior,London,GB,adzuna_uk,75088.76,75088.76,GBP,annual,,75088.76,Financial Risk Analytics - Senior Product Analyst
26613,data_scientist,unknown,London,GB,adzuna_uk,52381.27,52381.27,GBP,annual,,52381.27,Data Scientist
26614,data_scientist,senior,Charing Cross,GB,adzuna_uk,95000.0,95000.0,GBP,annual,,95000.0,Senior Research Data Scientist
26615,other,senior,Charing Cross,GB,adzuna_uk,95000.0,95000.0,GBP,annual,,95000.0,Senior Data Science Engineer
26616,other,junior,Uxbridge,GB,adzuna_uk,25000.0,45000.0,GBP,annual,,35000.0,Data Science Trainee
26617,other,junior,Enfield,GB,adzuna_uk,25000.0,45000.0,GBP,annual,,35000.0,Data Science Trainee
26618,other,junior,Croydon,GB,adzuna_uk,25000.0,45000.0,GBP,annual,,35000.0,Data Science Trainee
26619,other,junior,Bromley,GB,adzuna_uk,25000.0,45000.0,GBP,annual,,35000.0,Data Science Trainee
26620,other,junior,London,GB,adzuna_uk,25000.0,45000.0,GBP,annual,,35000.0,Data Science Trainee
26621,data_scientist,senior,London,GB,adzuna_uk,60000.0,75000.0,GBP,annual,,67500.0,Senior Data Scientist
26622,data_scientist,senior,London,GB,adzuna_uk,65000.0,75000.0,GBP,annual,,70000.0,Senior Data Scientist
26623,data_scientist,unknown,London,GB,adzuna_uk,45000.0,95000.0,GBP,annual,,70000.0,eDV Data Scientist
26624,data_scientist,senior,London,GB,adzuna_uk,104000.0,130000.0,GBP,annual,,117000.0,Senior Data Scientist
26625,other,junior,London,GB,adzuna_uk,30000.0,50000.0,GBP,annual,,40000.0,Data Science Trainee
8965,other,junior,Shahdadpur,PK,chisel_pk,,,PKR,monthly,,,Full Time Area Sales Head Job in Pakistan
26626,data_scientist,senior,London,GB,adzuna_uk,59484.39,59484.39,GBP,annual,,59484.39,Data Scientist / Senior Data Scientist
26627,data_scientist,senior,London,GB,adzuna_uk,60200.67,60200.67,GBP,annual,,60200.67,Data Scientist / Senior Data Scientist
26628,data_scientist,unknown,London,GB,adzuna_uk,44706.34,44706.34,GBP,annual,,44706.34,Data Scientist
26629,data_scientist,unknown,London,GB,adzuna_uk,38000.0,38000.0,GBP,annual,,38000.0,Data Scientist
26630,data_scientist,unknown,London,GB,adzuna_uk,70529.54,70529.54,GBP,annual,,70529.54,Data Scientist
26631,data_scientist,unknown,London,GB,adzuna_uk,57569.31,57569.31,GBP,annual,,57569.31,Data Scientist
26632,data_scientist,junior,London,GB,adzuna_uk,70000.0,80000.0,GBP,annual,,75000.0,Junior Data Scientist
